applicant_ID,applicant_score,density
0,2.0,51
1,1.892709159626884,34
2,1.7916666282065918,34
3,1.6964801101367704,24
4,1.6067837064344037,27
5,1.522236020841224,22
6,1.442518410177724,30
7,1.367333367327824,18
8,1.2964030262225226,24
9,1.2294677790887618,19
10,1.166284997048393,14
11,1.1066278458980352,14
12,1.0502841895813335,14
13,0.997055574485901,9
14,0.9467562882642461,13
15,0.8992124873955358,8
16,0.8542613881781692,5
17,0.8117505162753781,6
18,0.7715370103315307,9
19,0.7334869755383984,7
20,0.6974748833617719,9
21,0.663383013941776,10
22,0.6311009379579405,3
23,0.6005250350043729,8
24,0.5715580457536372,8
25,0.5441086554017187,10
26,0.5180911060827094,5
27,0.49342483612183247,6
28,0.4700341441608015,7
29,0.447847876341289,12
30,0.4267991348718413,9
31,0.4068250064317694,4
32,0.3878663089834963,4
33,0.3698673556732718,6
34,0.3527757346000111,4
35,0.33654210332384976,7
36,0.32111999707065425,6
37,0.30646564966661816,4
38,0.2925378263089466,6
39,0.2792976673447797,5
40,0.2667085422916128,1
41,0.25473591338874174,6
42,0.24334720802127238,6
43,0.2325116994061721,8
44,0.22220039497416882,4
45,0.2123859319222005,3
46,0.20304247944894616,2
47,0.1941456472209056,6
48,0.18567239964881868,5
49,0.17760097558409924,5
50,0.16991081307261632,0
51,0.16258247882874227,6
52,0.15559760211629278,2
53,0.14893881274491383,5
54,0.14258968291081356,3
55,0.13653467262955768,5
56,0.1307590785261247,7
57,0.12524898576359145,2
58,0.11999122290684887,4
59,0.11497331953166996,2
60,0.11018346640238802,5
61,0.10561047805343976,3
62,0.10124375762118028,2
63,0.09707326378272074,3
64,0.09308947966816794,5
65,0.08928338362157433,1
66,0.08564642169422879,3
67,0.08217048176163352,2
68,0.07884786916271422,4
69,0.07567128376648741,4
70,0.07263379837764157,2
71,0.06972883839827733,2
72,0.06695016266845241,4
73,0.0642918454131986,2
74,0.06174825922836404,1
75,0.059314059041994376,3
76,0.056984166992036886,4
77,0.05475375816494015,6
78,0.052618247143264525,3
79,0.05057327531371189,3
80,0.04861469889006777,5
81,0.04673857760841831,3
82,0.044941164054690654,5
83,0.04321889358706793,7
84,0.04156837481817169,2
85,0.039986380624090774,1
86,0.03846983964937774,6
87,0.03701582827904411,1
88,0.03562156305037097,3
89,0.034284393479021666,4
90,0.03300179527550448,2
91,0.03177136392949404,2
92,0.03059080864088876,4
93,0.02945794657776065,4
94,0.028370697442552793,0
95,0.027327078329001303,2
96,0.026325198853310392,0
97,0.025363256544094017,5
98,0.024439532476520056,4
99,0.02355238713695806,2
100,0.022700256505242832,6
101,0.021881648342426695,6
102,0.021095138672605873,2
103,0.020339368448076288,2
104,0.019613040387701227,3
105,0.018914915978963446,3
106,0.018243812634726655,4
107,0.017598600996250737,4
108,0.01697820237449334,2
109,0.016381586322188228,3
110,0.015807768329621077,1
111,0.015255807637428022,5
112,0.01472480516012253,2
113,0.01421390151441337,2
114,0.013722275146712396,5
115,0.013249140554547017,3
116,0.012793746596889474,5
117,0.012355374888694513,1
118,0.01193333827520056,4
119,0.011526979381796624,3
120,0.01113566923549084,2
121,0.010758805954235916,5
122,0.01039581350057329,1
123,0.010046140496252949,3
124,0.009709259094668526,3
125,0.009384663908121352,0
126,0.00907187098708899,3
127,0.008770416848827423,2
128,0.008479857552781817,4
129,0.008199767820415928,5
130,0.007929740197199933,1
131,0.0076693842546176815,1
132,0.0074183258301684695,2
133,0.0071762063034474174,2
134,0.006942681906489845,3
135,0.006717423066661513,1
136,0.006500113780467986,4
137,0.006290451016741583,4
138,0.006088144147745998,2
139,0.005892914406815054,3
140,0.00570449437121438,2
141,0.0055226274689835035,2
142,0.005347067508580153,1
143,0.005177578230209714,3
144,0.005013932877780876,2
145,0.004855913790482706,3
146,0.004703312013030219,7
147,0.004555926923674576,1
148,0.004413565879119766,2
149,0.00427604387553196,3
150,0.004143183224868696,3
151,0.004014813245794293,1
152,0.0038907699684851884,5
153,0.0037708958526637684,5
154,0.0036550395182325984,7
155,0.0035430554879124923,1
156,0.0034348039413175605,5
157,0.0033301504799288064,0
158,0.0032289659024545086,2
159,0.0031311259900909014,2
160,0.003036511301220997,0
161,0.0029450069751118793,3
162,0.002856502544192642,0
163,0.002770891754515514,2
164,0.0026880723940221397,1
165,0.0026079461282556018,2
166,0.002530418343175942,4
167,0.002455397994753885,1
168,0.0023827974650329543,3
169,0.002312532424365203,1
170,0.002244521699540012,2
171,0.0021786871475388365,1
172,0.002114953534661473,3
173,0.0020532484207818093,2
174,0.001993502048502225,4
175,0.001935647236987084,2
176,0.0018796192802659067,4
177,0.0018253558498068651,4
178,0.0017727969011705612,1
179,0.0017218845845630116,3
180,0.001672563159115196,4
181,0.0016247789107247162,3
182,0.0015784800733025905,1
183,0.0015336167532757372,1
184,0.0014901408572024191,2
185,0.0014480060223646782,5
186,0.0014071675502079866,4
187,0.0013675823425043445,6
188,0.0013292088401206893,4
189,0.0012920069642800133,3
190,0.0012559380602075376,1
191,0.0012209648430594067,4
192,0.0011870513460358549,3
193,0.0011541628705853465,2
194,0.0011222659386103753,2
195,0.0010913282465896581,3
196,0.00106131862153525,4
197,0.0010322069787068605,3
198,0.0010039642810089943,3
199,0.0009765625,4
