applicant_ID,applicant_score,density
453,1.2284538231126447,0
454,1.227161703126218,0
455,1.2258710656369984,0
456,1.2245819088024956,0
457,1.2232942307826833,0
458,1.2220080297400013,0
459,1.22072330383934,0
460,1.2194400512480505,0
461,1.21815827013594,0
462,1.2168779586752525,0
463,1.2155991150406862,0
464,1.2143217374093769,0
465,1.2130458239609012,0
466,1.2117713728772628,0
467,1.2104983823429023,0
468,1.2092268505446884,0
469,1.2079567756719058,0
470,1.2066881559162685,0
471,1.2054209894719015,0
472,1.2041552745353472,0
473,1.2028910093055534,0
474,1.2016281919838763,0
475,1.2003668207740803,0
476,1.1991068938823177,0
477,1.1978484095171473,0
478,1.1965913658895164,0
479,1.195335761212765,0
480,1.194081593702611,0
481,1.1928288615771627,0
482,1.1915775630569074,0
483,1.1903276963646996,0
484,1.189079259725774,0
485,1.187832251367733,0
486,1.186586669520545,0
487,1.1853425124165335,0
488,1.1840997782903895,0
489,1.182858465379156,0
490,1.1816185719222252,0
491,1.1803800961613427,0
492,1.179143036340595,0
493,1.1779073907064166,1
494,1.1766731575075713,0
495,1.175440334995166,0
496,1.1742089214226377,0
497,1.172978915045748,0
498,1.1717503141225885,0
499,1.1705231169135706,0
500,1.1692973216814264,0
501,1.1680729266911973,0
502,1.1668499302102429,0
503,1.1656283305082316,0
504,1.1644081258571304,0
505,1.1631893145312142,0
506,1.1619718948070565,0
507,1.1607558649635266,0
508,1.1595412232817799,0
509,1.158327968045268,0
510,1.1571160975397257,0
511,1.155905610053171,0
512,1.1546965038758976,0
513,1.1534887773004785,0
514,1.1522824286217603,0
515,1.1510774561368549,0
516,1.149873858145143,0
517,1.1486716329482702,0
518,1.1474707788501366,0
519,1.1462712941569035,0
520,1.1450731771769842,0
521,1.1438764262210428,0
522,1.1426810396019855,0
523,1.141487015634969,0
524,1.1402943526373863,0
525,1.1391030489288712,0
526,1.1379131028312852,0
527,1.1367245126687273,0
528,1.1355372767675227,0
529,1.1343513934562162,0
530,1.1331668610655814,0
531,1.131983677928605,0
532,1.1308018423804937,0
533,1.1296213527586587,0
534,1.1284422074027254,0
535,1.127264404654527,0
536,1.126087942858091,0
537,1.1249128203596515,0
538,1.1237390355076355,0
539,1.1225665866526686,0
540,1.1213954721475552,0
541,1.1202256903472971,0
542,1.1190572396090765,0
543,1.1178901182922525,0
544,1.1167243247583685,0
545,1.1155598573711365,0
546,1.114396714496446,0
547,1.1132348945023463,0
548,1.1120743957590589,0
549,1.1109152166389673,0
550,1.1097573555166076,0
551,1.1086008107686793,0
552,1.1074455807740309,0
553,1.106291663913664,0
554,1.1051390585707204,0
555,1.1039877631304917,0
556,1.102837775980411,0
557,1.1016890955100436,0
558,1.1005417201110916,0
559,1.0993956481773908,0
560,1.0982508781049074,0
561,1.0971074082917247,0
562,1.0959652371380557,0
563,1.0948243630462318,0
564,1.0936847844207012,0
565,1.092546499668022,0
566,1.0914095071968668,0
567,1.0902738054180154,0
568,1.0891393927443478,0
569,1.0880062675908515,0
570,1.086874428374611,0
571,1.085743873514801,0
572,1.0846146014326952,0
573,1.083486610551656,0
574,1.0823598992971324,0
575,1.0812344660966517,0
576,1.080110309379829,0
577,1.078987427578354,0
578,1.0778658191259938,0
579,1.076745482458582,0
580,1.0756264160140254,0
581,1.0745086182322998,0
582,1.073392087555435,0
583,1.0722768224275288,0
584,1.071162821294735,0
585,1.070050082605261,0
586,1.0689386048093628,0
587,1.067828386359349,0
588,1.0667194257095736,0
589,1.0656117213164298,0
590,1.064505271638354,0
591,1.0634000751358195,0
592,1.0622961302713338,0
593,1.0611934355094321,0
594,1.060091989316681,0
595,1.0589917901616752,0
596,1.0578928365150244,0
597,1.0567951268493645,0
598,1.0556986596393472,0
599,1.054603433361639,0
600,1.053509446494912,0
601,1.0524166975198523,0
602,1.0513251849191525,0
603,1.0502349071775012,0
604,1.0491458627815926,0
605,1.0480580502201156,0
606,1.0469714679837574,0
607,1.0458861145651879,0
608,1.0448019884590731,0
609,1.043719088162065,0
610,1.0426374121727904,0
611,1.0415569589918645,0
612,1.0404777271218777,0
613,1.039399715067396,0
614,1.0383229213349507,0
615,1.0372473444330501,0
616,1.0361729828721644,0
617,1.0350998351647303,0
618,1.03402789982514,0
619,1.0329571753697484,0
620,1.0318876603168645,0
621,1.0308193531867467,0
622,1.029752252501606,0
623,1.0286863567856017,0
624,1.0276216645648313,0
625,1.0265581743673386,0
626,1.0254958847231062,0
627,1.0244347941640506,0
628,1.0233749012240203,0
629,1.0223162044387966,0
630,1.0212587023460877,0
631,1.020202393485529,0
632,1.0191472763986724,0
633,1.0180933496289948,0
634,1.0170406117218889,0
635,1.0159890612246574,0
636,1.0149386966865197,0
637,1.0138895166586044,0
638,1.0128415196939398,0
639,1.0117947043474622,0
640,1.0107490691760088,0
641,1.0097046127383151,0
642,1.008661333595008,0
643,1.0076192303086111,0
644,1.0065783014435368,0
645,1.005538545566086,0
646,1.0044999612444403,0
647,1.003462547048666,0
648,1.0024263015507127,0
649,1.001391223324398,0
650,1.0003573109454205,0
651,0.9993245629913476,0
652,0.998292978041619,0
653,0.9972625546775328,0
654,0.9962332914822578,0
655,0.9952051870408235,0
656,0.9941782399401112,0
657,0.9931524487688642,0
658,0.9921278121176779,0
659,0.9911043285789983,0
660,0.9900819967471152,0
661,0.9890608152181679,0
662,0.9880407825901392,0
663,0.9870218974628469,0
664,0.9860041584379506,0
665,0.9849875641189437,0
666,0.9839721131111541,0
667,0.9829578040217334,0
668,0.981944635459666,0
669,0.9809326060357605,0
670,0.9799217143626437,0
671,0.9789119590547656,0
672,0.9779033387283916,0
673,0.976895852001605,0
674,0.9758894974942921,0
675,0.974884273828158,0
676,0.9738801796267117,0
677,0.9728772135152615,0
678,0.9718753741209238,0
679,0.9708746600726117,0
680,0.9698750700010367,0
681,0.9688766025386992,0
682,0.9678792563198962,0
683,0.9668830299807117,0
684,0.9658879221590202,0
685,0.9648939314944717,0
686,0.9639010566285056,0
687,0.962909296204339,0
688,0.9619186488669614,0
689,0.9609291132631399,0
690,0.9599406880414152,0
691,0.9589533718520904,0
692,0.9579671633472406,0
693,0.9569820611807048,0
694,0.9559980640080833,0
695,0.9550151704867316,0
696,0.9540333792757668,0
697,0.9530526890360578,0
698,0.9520730984302294,0
699,0.9510946061226475,0
700,0.950117210779433,0
701,0.9491409110684482,0
702,0.9481657056592949,0
703,0.9471915932233183,0
704,0.9462185724336002,0
705,0.9452466419649559,0
706,0.9442758004939313,0
707,0.9433060466988056,0
708,0.9423373792595855,0
709,0.9413697968579978,0
710,0.9404032981774967,0
711,0.9394378819032544,0
712,0.9384735467221653,0
713,0.9375102913228293,0
714,0.9365481143955695,0
715,0.9355870146324158,0
716,0.9346269907271024,0
717,0.9336680413750749,0
718,0.9327101652734802,0
719,0.931753361121168,0
720,0.9307976276186809,0
721,0.9298429634682639,0
722,0.9288893673738545,0
723,0.9279368380410786,0
724,0.9269853741772546,0
725,0.926034974491387,0
726,0.9250856376941652,0
727,0.9241373624979566,0
728,0.9231901476168146,0
729,0.9222439917664669,0
730,0.9212988936643136,0
731,0.9203548520294317,0
732,0.9194118655825668,0
733,0.9184699330461353,0
734,0.9175290531442125,0
735,0.916589224602543,0
736,0.9156504461485305,0
737,0.9147127165112404,0
738,0.9137760344213872,0
739,0.9128403986113464,0
740,0.9119058078151444,0
741,0.9109722607684521,0
742,0.9100397562085935,0
743,0.9091082928745358,0
744,0.908177869506885,0
745,0.9072484848478921,0
746,0.9063201376414444,0
747,0.9053928266330673,0
748,0.9044665505699122,0
749,0.9035413082007704,0
750,0.9026170982760575,0
751,0.9016939195478182,0
752,0.9007717707697173,0
753,0.8998506506970446,0
754,0.898930558086713,0
755,0.8980114916972441,0
756,0.8970934502887832,0
757,0.8961764326230864,0
758,0.8952604374635171,0
759,0.8943454635750512,0
760,0.8934315097242698,0
761,0.892518574679359,0
762,0.8916066572101029,0
763,0.8906957560878896,0
764,0.8897858700857029,0
765,0.8888769979781226,0
766,0.8879691385413189,0
767,0.8870622905530542,0
768,0.8861564527926825,0
769,0.8852516240411378,0
770,0.8843478030809433,0
771,0.8834449886962019,0
772,0.8825431796725988,0
773,0.88164237479739,0
774,0.8807425728594147,0
775,0.8798437726490826,0
776,0.8789459729583703,0
777,0.878049172580827,0
778,0.8771533703115695,0
779,0.8762585649472772,0
780,0.8753647552861895,0
781,0.8744719401281087,0
782,0.8735801182743962,0
783,0.8726892885279638,0
784,0.8717994496932817,0
785,0.8709106005763697,0
786,0.8700227399847985,0
787,0.8691358667276813,0
788,0.8682499796156801,0
789,0.8673650774610001,0
790,0.8664811590773834,0
791,0.8655982232801138,0
792,0.8647162688860098,0
793,0.8638352947134272,0
794,0.862955299582248,0
795,0.8620762823138886,0
796,0.8611982417312937,0
797,0.8603211766589285,0
798,0.8594450859227875,0
799,0.8585699683503841,0
800,0.8576958227707531,0
801,0.8568226480144413,0
802,0.8559504429135152,0
803,0.8550792063015541,0
804,0.854208937013648,0
805,0.8533396338863927,0
806,0.8524712957578939,0
807,0.8516039214677628,0
808,0.8507375098571079,0
809,0.8498720597685432,0
810,0.8490075700461817,0
811,0.8481440395356269,0
812,0.8472814670839817,0
813,0.8464198515398397,0
814,0.8455591917532859,0
815,0.8446994865758888,0
816,0.8438407348607067,0
817,0.8429829354622824,0
818,0.8421260872366395,0
819,0.8412701890412787,0
820,0.8404152397351817,0
821,0.8395612381788068,0
822,0.8387081832340808,0
823,0.8378560737644075,0
824,0.8370049086346572,0
825,0.8361546867111703,0
826,0.8353054068617487,0
827,0.834457067955661,0
828,0.8336096688636384,0
829,0.8327632084578657,0
830,0.8319176856119902,0
831,0.8310730992011146,0
832,0.8302294481017934,0
833,0.8293867311920304,0
834,0.8285449473512829,0
835,0.8277040954604538,0
836,0.8268641744018892,0
837,0.8260251830593813,0
838,0.825187120318163,0
839,0.8243499850649081,0
840,0.8235137761877226,0
841,0.8226784925761527,0
842,0.8218441331211774,0
843,0.8210106967152042,0
844,0.820178182252073,0
845,0.8193465886270506,0
846,0.818515914736829,0
847,0.8176861594795218,0
848,0.816857321754667,0
849,0.8160294004632221,0
850,0.8152023945075579,0
851,0.8143763027914661,0
852,0.8135511242201496,0
853,0.8127268577002246,0
854,0.8119035021397136,0
855,0.8110810564480504,0
856,0.8102595195360736,0
857,0.8094388903160267,0
858,0.8086191677015518,0
859,0.8078003506076941,0
860,0.8069824379508984,0
861,0.8061654286490006,0
862,0.8053493216212356,0
863,0.8045341157882298,0
864,0.803719810071996,0
865,0.8029064033959409,0
866,0.8020938946848549,0
867,0.8012822828649157,0
868,0.8004715668636784,0
869,0.7996617456100845,0
870,0.7988528180344517,0
871,0.7980447830684776,0
872,0.797237639645229,0
873,0.7964313866991518,0
874,0.7956260231660623,0
875,0.7948215479831433,0
876,0.7940179600889469,0
877,0.793215258423394,0
878,0.7924134419277626,0
879,0.7916125095446981,0
880,0.7908124602182046,0
881,0.7900132928936453,0
882,0.7892150065177361,0
883,0.7884176000385505,0
884,0.7876210724055149,0
885,0.786825422569406,0
886,0.7860306494823465,0
887,0.7852367520978092,0
888,0.7844437293706132,0
889,0.783651580256916,0
890,0.7828603037142206,0
891,0.7820698987013688,0
892,0.7812803641785415,0
893,0.7804916991072507,0
894,0.7797039024503469,0
895,0.778916973172013,0
896,0.7781309102377587,0
897,0.7773457126144251,0
898,0.7765613792701804,0
899,0.7757779091745169,0
900,0.7749953012982479,0
901,0.7742135546135116,0
902,0.7734326680937644,0
903,0.7726526407137779,0
904,0.7718734714496427,0
905,0.7710951592787626,0
906,0.7703177031798543,0
907,0.7695411021329416,0
908,0.7687653551193606,0
909,0.7679904611217542,0
910,0.7672164191240664,0
911,0.7664432281115477,0
912,0.7656708870707507,0
913,0.7648993949895267,0
914,0.7641287508570218,0
915,0.763358953663683,0
916,0.76259000240125,0
917,0.7618218960627521,0
918,0.7610546336425132,0
919,0.7602882141361451,0
920,0.7595226365405473,0
921,0.7587578998539012,0
922,0.7579940030756754,0
923,0.7572309452066209,0
924,0.7564687252487676,0
925,0.755707342205422,0
926,0.7549467950811694,0
927,0.7541870828818715,0
928,0.7534282046146581,0
929,0.7526701592879358,0
930,0.7519129459113782,0
931,0.7511565634959256,0
932,0.7504010110537871,0
933,0.7496462875984352,0
934,0.7488923921446065,0
935,0.7481393237082935,0
936,0.7473870813067542,0
937,0.7466356639585007,0
938,0.745885070683303,0
939,0.7451353005021809,0
940,0.7443863524374118,0
941,0.7436382255125215,0
942,0.7428909187522822,0
943,0.7421444311827173,0
944,0.7413987618310942,0
945,0.7406539097259246,0
946,0.7399098738969602,0
947,0.7391666533751949,0
948,0.738424247192863,0
949,0.7376826543834297,0
950,0.7369418739816026,0
951,0.7362019050233185,0
952,0.7354627465457494,0
953,0.7347243975872931,0
954,0.733986857187579,0
955,0.7332501243874648,0
956,0.7325141982290283,0
957,0.7317790777555754,0
958,0.7310447620116323,0
959,0.7303112500429466,0
960,0.7295785408964806,0
961,0.7288466336204168,0
962,0.7281155272641543,0
963,0.7273852208782998,0
964,0.7266557135146777,0
965,0.7259270042263197,0
966,0.7251990920674685,0
967,0.7244719760935693,0
968,0.7237456553612756,0
969,0.723020128928446,0
970,0.7222953958541362,0
971,0.7215714551986061,0
972,0.7208483060233136,0
973,0.7201259473909134,0
974,0.7194043783652544,0
975,0.7186835980113804,0
976,0.7179636053955267,0
977,0.7172443995851214,0
978,0.7165259796487775,0
979,0.7158083446562973,0
980,0.7150914936786709,0
981,0.7143754257880673,0
982,0.7136601400578415,0
983,0.7129456355625302,0
984,0.7122319113778454,0
985,0.7115189665806796,0
986,0.7108068002491006,0
987,0.7100954114623517,0
988,0.7093847993008442,0
989,0.7086749628461668,0
990,0.7079659011810735,0
991,0.7072576133894892,0
992,0.7065500985565011,0
993,0.7058433557683647,0
994,0.7051373841124987,0
995,0.7044321826774805,0
996,0.7037277505530494,0
997,0.703024086830104,0
998,0.7023211906006971,0
999,0.7016190609580392,0
1000,0.7009176969964932,0
1001,0.700217097811576,0
1002,0.6995172624999506,0
1003,0.6988181901594339,0
1004,0.6981198798889874,0
1005,0.6974223307887206,0
1006,0.696725541959884,0
1007,0.696029512504873,0
1008,0.6953342415272257,0
1009,0.6946397281316153,0
1010,0.6939459714238569,0
1011,0.6932529705109024,0
1012,0.6925607245008345,0
1013,0.6918692325028726,0
1014,0.6911784936273687,0
1015,0.6904885069858041,0
1016,0.6897992716907867,0
1017,0.6891107868560539,0
1018,0.6884230515964693,0
1019,0.6877360650280205,0
1020,0.6870498262678147,0
1021,0.6863643344340843,0
1022,0.6856795886461806,0
1023,0.6849955880245694,0
1024,0.6843123316908372,0
1025,0.6836298187676839,0
1026,0.6829480483789241,0
1027,0.6822670196494809,0
1028,0.6815867317053919,0
1029,0.6809071836738019,0
1030,0.6802283746829646,0
1031,0.6795503038622361,0
1032,0.6788729703420808,0
1033,0.6781963732540661,0
1034,0.6775205117308564,0
1035,0.6768453849062203,0
1036,0.6761709919150257,0
1037,0.6754973318932321,0
1038,0.6748244039779,0
1039,0.6741522073071811,0
1040,0.6734807410203215,0
1041,0.6728100042576554,0
1042,0.6721399961606089,0
1043,0.6714707158716959,0
1044,0.670802162534518,0
1045,0.6701343352937582,0
1046,0.669467233295186,0
1047,0.6688008556856543,0
1048,0.6681352016130923,0
1049,0.6674702702265127,0
1050,0.6668060606760057,0
1051,0.6661425721127336,0
1052,0.6654798036889387,0
1053,0.664817754557933,0
1054,0.6641564238741051,0
1055,0.6634958107929066,0
1056,0.6628359144708657,0
1057,0.6621767340655732,0
1058,0.6615182687356905,0
1059,0.6608605176409376,0
1060,0.6602034799421029,0
1061,0.6595471548010361,0
1062,0.6588915413806434,0
1063,0.6582366388448945,0
1064,0.6575824463588154,0
1065,0.6569289630884853,0
1066,0.656276188201041,0
1067,0.6556241208646727,0
1068,0.654972760248622,0
1069,0.6543221055231779,0
1070,0.6536721558596823,0
1071,0.6530229104305225,0
1072,0.6523743684091342,0
1073,0.6517265289699933,0
1074,0.6510793912886235,0
1075,0.6504329545415883,0
1076,0.6497872179064914,0
