applicant_ID,applicant_score,density
0,2.0,1869
1,1.892709159626884,1474
2,1.7916666282065918,1206
3,1.6964801101367704,976
4,1.6067837064344037,747
5,1.522236020841224,579
6,1.442518410177724,500
7,1.367333367327824,408
8,1.2964030262225226,343
9,1.2294677790887618,279
10,1.166284997048393,206
11,1.1066278458980352,169
12,1.0502841895813335,132
13,0.997055574485901,114
14,0.9467562882642461,100
15,0.8992124873955358,81
16,0.8542613881781692,69
17,0.8117505162753781,62
18,0.7715370103315307,46
19,0.7334869755383984,56
20,0.6974748833617719,53
21,0.663383013941776,30
22,0.6311009379579405,31
23,0.6005250350043729,17
24,0.5715580457536372,25
25,0.5441086554017187,13
26,0.5180911060827094,24
27,0.49342483612183247,13
28,0.4700341441608015,18
29,0.447847876341289,15
30,0.4267991348718413,11
31,0.4068250064317694,9
32,0.3878663089834963,14
33,0.3698673556732718,12
34,0.3527757346000111,8
35,0.33654210332384976,10
36,0.32111999707065425,10
37,0.30646564966661816,5
38,0.2925378263089466,7
39,0.2792976673447797,3
40,0.2667085422916128,4
41,0.25473591338874174,5
42,0.24334720802127238,4
43,0.2325116994061721,4
44,0.22220039497416882,7
45,0.2123859319222005,6
46,0.20304247944894616,0
47,0.1941456472209056,2
48,0.18567239964881868,9
49,0.17760097558409924,4
50,0.16991081307261632,3
51,0.16258247882874227,5
52,0.15559760211629278,4
53,0.14893881274491383,2
54,0.14258968291081356,4
55,0.13653467262955768,2
56,0.1307590785261247,4
57,0.12524898576359145,0
58,0.11999122290684887,3
59,0.11497331953166996,1
60,0.11018346640238802,4
61,0.10561047805343976,2
62,0.10124375762118028,2
63,0.09707326378272074,2
64,0.09308947966816794,3
65,0.08928338362157433,2
66,0.08564642169422879,5
67,0.08217048176163352,1
68,0.07884786916271422,0
69,0.07567128376648741,4
70,0.07263379837764157,3
71,0.06972883839827733,2
72,0.06695016266845241,3
73,0.0642918454131986,3
74,0.06174825922836404,2
75,0.059314059041994376,2
76,0.056984166992036886,2
77,0.05475375816494015,2
78,0.052618247143264525,1
79,0.05057327531371189,2
80,0.04861469889006777,1
81,0.04673857760841831,0
82,0.044941164054690654,1
83,0.04321889358706793,1
84,0.04156837481817169,4
85,0.039986380624090774,0
86,0.03846983964937774,1
87,0.03701582827904411,2
88,0.03562156305037097,0
89,0.034284393479021666,2
90,0.03300179527550448,2
91,0.03177136392949404,0
92,0.03059080864088876,1
93,0.02945794657776065,2
94,0.028370697442552793,0
95,0.027327078329001303,1
96,0.026325198853310392,1
97,0.025363256544094017,4
98,0.024439532476520056,3
99,0.02355238713695806,0
100,0.022700256505242832,1
101,0.021881648342426695,2
102,0.021095138672605873,2
103,0.020339368448076288,2
104,0.019613040387701227,0
105,0.018914915978963446,1
106,0.018243812634726655,1
107,0.017598600996250737,0
108,0.01697820237449334,0
109,0.016381586322188228,1
110,0.015807768329621077,1
111,0.015255807637428022,0
112,0.01472480516012253,0
113,0.01421390151441337,1
114,0.013722275146712396,3
115,0.013249140554547017,0
116,0.012793746596889474,1
117,0.012355374888694513,0
118,0.01193333827520056,4
119,0.011526979381796624,1
120,0.01113566923549084,1
121,0.010758805954235916,2
122,0.01039581350057329,0
123,0.010046140496252949,0
124,0.009709259094668526,0
125,0.009384663908121352,0
126,0.00907187098708899,0
127,0.008770416848827423,0
128,0.008479857552781817,1
129,0.008199767820415928,1
130,0.007929740197199933,0
131,0.0076693842546176815,2
132,0.0074183258301684695,3
133,0.0071762063034474174,1
134,0.006942681906489845,1
135,0.006717423066661513,0
136,0.006500113780467986,2
137,0.006290451016741583,2
138,0.006088144147745998,1
139,0.005892914406815054,0
140,0.00570449437121438,1
141,0.0055226274689835035,2
142,0.005347067508580153,3
143,0.005177578230209714,1
144,0.005013932877780876,0
145,0.004855913790482706,1
146,0.004703312013030219,1
147,0.004555926923674576,1
148,0.004413565879119766,0
149,0.00427604387553196,1
150,0.004143183224868696,0
151,0.004014813245794293,1
152,0.0038907699684851884,2
153,0.0037708958526637684,2
154,0.0036550395182325984,0
155,0.0035430554879124923,2
156,0.0034348039413175605,2
157,0.0033301504799288064,1
158,0.0032289659024545086,0
159,0.0031311259900909014,1
160,0.003036511301220997,2
161,0.0029450069751118793,1
162,0.002856502544192642,0
163,0.002770891754515514,3
164,0.0026880723940221397,1
165,0.0026079461282556018,2
166,0.002530418343175942,3
167,0.002455397994753885,2
168,0.0023827974650329543,0
169,0.002312532424365203,2
170,0.002244521699540012,1
171,0.0021786871475388365,3
172,0.002114953534661473,0
173,0.0020532484207818093,0
174,0.001993502048502225,1
175,0.001935647236987084,1
176,0.0018796192802659067,1
177,0.0018253558498068651,0
178,0.0017727969011705612,1
179,0.0017218845845630116,0
180,0.001672563159115196,3
181,0.0016247789107247162,1
182,0.0015784800733025905,2
183,0.0015336167532757372,1
184,0.0014901408572024191,0
185,0.0014480060223646782,0
186,0.0014071675502079866,4
187,0.0013675823425043445,2
188,0.0013292088401206893,1
189,0.0012920069642800133,2
190,0.0012559380602075376,0
191,0.0012209648430594067,3
192,0.0011870513460358549,1
193,0.0011541628705853465,1
194,0.0011222659386103753,1
195,0.0010913282465896581,0
196,0.00106131862153525,2
197,0.0010322069787068605,0
198,0.0010039642810089943,1
199,0.0009765625,1
