applicant_ID,applicant_score,density
0,2.0,2121
1,1.892709159626884,1718
2,1.7916666282065918,1337
3,1.6964801101367704,1015
4,1.6067837064344037,791
5,1.522236020841224,586
6,1.442518410177724,479
7,1.367333367327824,386
8,1.2964030262225226,299
9,1.2294677790887618,236
10,1.166284997048393,199
11,1.1066278458980352,146
12,1.0502841895813335,136
13,0.997055574485901,96
14,0.9467562882642461,62
15,0.8992124873955358,51
16,0.8542613881781692,47
17,0.8117505162753781,35
18,0.7715370103315307,28
19,0.7334869755383984,31
20,0.6974748833617719,24
21,0.663383013941776,17
22,0.6311009379579405,12
23,0.6005250350043729,11
24,0.5715580457536372,20
25,0.5441086554017187,14
26,0.5180911060827094,6
27,0.49342483612183247,6
28,0.4700341441608015,6
29,0.447847876341289,3
30,0.4267991348718413,3
31,0.4068250064317694,4
32,0.3878663089834963,2
33,0.3698673556732718,1
34,0.3527757346000111,1
35,0.33654210332384976,2
36,0.32111999707065425,3
37,0.30646564966661816,1
38,0.2925378263089466,2
39,0.2792976673447797,2
40,0.2667085422916128,2
41,0.25473591338874174,1
42,0.24334720802127238,2
43,0.2325116994061721,1
44,0.22220039497416882,1
45,0.2123859319222005,1
46,0.20304247944894616,0
47,0.1941456472209056,1
48,0.18567239964881868,0
49,0.17760097558409924,0
50,0.16991081307261632,2
51,0.16258247882874227,0
52,0.15559760211629278,3
53,0.14893881274491383,3
54,0.14258968291081356,1
55,0.13653467262955768,1
56,0.1307590785261247,1
57,0.12524898576359145,0
58,0.11999122290684887,0
59,0.11497331953166996,1
60,0.11018346640238802,0
61,0.10561047805343976,0
62,0.10124375762118028,1
63,0.09707326378272074,3
64,0.09308947966816794,0
65,0.08928338362157433,0
66,0.08564642169422879,0
67,0.08217048176163352,2
68,0.07884786916271422,0
69,0.07567128376648741,0
70,0.07263379837764157,0
71,0.06972883839827733,0
72,0.06695016266845241,0
73,0.0642918454131986,0
74,0.06174825922836404,0
75,0.059314059041994376,0
76,0.056984166992036886,1
77,0.05475375816494015,1
78,0.052618247143264525,0
79,0.05057327531371189,0
80,0.04861469889006777,0
81,0.04673857760841831,0
82,0.044941164054690654,0
83,0.04321889358706793,0
84,0.04156837481817169,0
85,0.039986380624090774,0
86,0.03846983964937774,0
87,0.03701582827904411,1
88,0.03562156305037097,1
89,0.034284393479021666,0
90,0.03300179527550448,0
91,0.03177136392949404,3
92,0.03059080864088876,2
93,0.02945794657776065,0
94,0.028370697442552793,0
95,0.027327078329001303,0
96,0.026325198853310392,0
97,0.025363256544094017,0
98,0.024439532476520056,1
99,0.02355238713695806,0
100,0.022700256505242832,0
101,0.021881648342426695,1
102,0.021095138672605873,1
103,0.020339368448076288,0
104,0.019613040387701227,0
105,0.018914915978963446,0
106,0.018243812634726655,0
107,0.017598600996250737,1
108,0.01697820237449334,0
109,0.016381586322188228,0
110,0.015807768329621077,1
111,0.015255807637428022,1
112,0.01472480516012253,0
113,0.01421390151441337,0
114,0.013722275146712396,0
115,0.013249140554547017,0
116,0.012793746596889474,0
117,0.012355374888694513,0
118,0.01193333827520056,0
119,0.011526979381796624,0
120,0.01113566923549084,0
121,0.010758805954235916,0
122,0.01039581350057329,0
123,0.010046140496252949,0
124,0.009709259094668526,0
125,0.009384663908121352,0
126,0.00907187098708899,0
127,0.008770416848827423,0
128,0.008479857552781817,1
129,0.008199767820415928,1
130,0.007929740197199933,0
131,0.0076693842546176815,0
132,0.0074183258301684695,0
133,0.0071762063034474174,0
134,0.006942681906489845,0
135,0.006717423066661513,1
136,0.006500113780467986,0
137,0.006290451016741583,0
138,0.006088144147745998,0
139,0.005892914406815054,0
140,0.00570449437121438,0
141,0.0055226274689835035,1
142,0.005347067508580153,2
143,0.005177578230209714,1
144,0.005013932877780876,0
145,0.004855913790482706,0
146,0.004703312013030219,0
147,0.004555926923674576,0
148,0.004413565879119766,1
149,0.00427604387553196,0
150,0.004143183224868696,0
151,0.004014813245794293,0
152,0.0038907699684851884,0
153,0.0037708958526637684,0
154,0.0036550395182325984,0
155,0.0035430554879124923,1
156,0.0034348039413175605,0
157,0.0033301504799288064,0
158,0.0032289659024545086,1
159,0.0031311259900909014,0
160,0.003036511301220997,0
161,0.0029450069751118793,1
162,0.002856502544192642,0
163,0.002770891754515514,0
164,0.0026880723940221397,0
165,0.0026079461282556018,0
166,0.002530418343175942,0
167,0.002455397994753885,0
168,0.0023827974650329543,0
169,0.002312532424365203,0
170,0.002244521699540012,1
171,0.0021786871475388365,0
172,0.002114953534661473,0
173,0.0020532484207818093,0
174,0.001993502048502225,0
175,0.001935647236987084,0
176,0.0018796192802659067,0
177,0.0018253558498068651,0
178,0.0017727969011705612,0
179,0.0017218845845630116,0
180,0.001672563159115196,1
181,0.0016247789107247162,0
182,0.0015784800733025905,0
183,0.0015336167532757372,0
184,0.0014901408572024191,0
185,0.0014480060223646782,1
186,0.0014071675502079866,0
187,0.0013675823425043445,0
188,0.0013292088401206893,0
189,0.0012920069642800133,2
190,0.0012559380602075376,0
191,0.0012209648430594067,0
192,0.0011870513460358549,0
193,0.0011541628705853465,0
194,0.0011222659386103753,0
195,0.0010913282465896581,0
196,0.00106131862153525,2
197,0.0010322069787068605,0
198,0.0010039642810089943,0
199,0.0009765625,1
