applicant_ID,applicant_score,density
0,2.0,23777
1,1.892709159626884,17898
2,1.7916666282065918,13451
3,1.6964801101367704,10228
4,1.6067837064344037,7727
5,1.522236020841224,5706
6,1.442518410177724,4483
7,1.367333367327824,3394
8,1.2964030262225226,2584
9,1.2294677790887618,2047
10,1.166284997048393,1560
11,1.1066278458980352,1228
12,1.0502841895813335,983
13,0.997055574485901,793
14,0.9467562882642461,576
15,0.8992124873955358,495
16,0.8542613881781692,375
17,0.8117505162753781,332
18,0.7715370103315307,263
19,0.7334869755383984,194
20,0.6974748833617719,168
21,0.663383013941776,140
22,0.6311009379579405,136
23,0.6005250350043729,106
24,0.5715580457536372,106
25,0.5441086554017187,87
26,0.5180911060827094,84
27,0.49342483612183247,72
28,0.4700341441608015,43
29,0.447847876341289,52
30,0.4267991348718413,40
31,0.4068250064317694,27
32,0.3878663089834963,36
33,0.3698673556732718,36
34,0.3527757346000111,33
35,0.33654210332384976,26
36,0.32111999707065425,31
37,0.30646564966661816,15
38,0.2925378263089466,19
39,0.2792976673447797,25
40,0.2667085422916128,17
41,0.25473591338874174,23
42,0.24334720802127238,8
43,0.2325116994061721,13
44,0.22220039497416882,16
45,0.2123859319222005,13
46,0.20304247944894616,9
47,0.1941456472209056,11
48,0.18567239964881868,7
49,0.17760097558409924,9
50,0.16991081307261632,6
51,0.16258247882874227,10
52,0.15559760211629278,12
53,0.14893881274491383,6
54,0.14258968291081356,8
55,0.13653467262955768,13
56,0.1307590785261247,10
57,0.12524898576359145,3
58,0.11999122290684887,5
59,0.11497331953166996,6
60,0.11018346640238802,8
61,0.10561047805343976,3
62,0.10124375762118028,7
63,0.09707326378272074,7
64,0.09308947966816794,4
65,0.08928338362157433,2
66,0.08564642169422879,4
67,0.08217048176163352,6
68,0.07884786916271422,5
69,0.07567128376648741,4
70,0.07263379837764157,7
71,0.06972883839827733,7
72,0.06695016266845241,2
73,0.0642918454131986,2
74,0.06174825922836404,4
75,0.059314059041994376,0
76,0.056984166992036886,6
77,0.05475375816494015,3
78,0.052618247143264525,5
79,0.05057327531371189,3
80,0.04861469889006777,5
81,0.04673857760841831,4
82,0.044941164054690654,5
83,0.04321889358706793,6
84,0.04156837481817169,1
85,0.039986380624090774,2
86,0.03846983964937774,2
87,0.03701582827904411,2
88,0.03562156305037097,6
89,0.034284393479021666,1
90,0.03300179527550448,3
91,0.03177136392949404,5
92,0.03059080864088876,7
93,0.02945794657776065,7
94,0.028370697442552793,5
95,0.027327078329001303,4
96,0.026325198853310392,2
97,0.025363256544094017,2
98,0.024439532476520056,3
99,0.02355238713695806,6
100,0.022700256505242832,3
101,0.021881648342426695,1
102,0.021095138672605873,2
103,0.020339368448076288,2
104,0.019613040387701227,6
105,0.018914915978963446,3
106,0.018243812634726655,1
107,0.017598600996250737,0
108,0.01697820237449334,2
109,0.016381586322188228,3
110,0.015807768329621077,2
111,0.015255807637428022,1
112,0.01472480516012253,3
113,0.01421390151441337,1
114,0.013722275146712396,1
115,0.013249140554547017,3
116,0.012793746596889474,4
117,0.012355374888694513,5
118,0.01193333827520056,5
119,0.011526979381796624,2
120,0.01113566923549084,2
121,0.010758805954235916,2
122,0.01039581350057329,2
123,0.010046140496252949,3
124,0.009709259094668526,4
125,0.009384663908121352,2
126,0.00907187098708899,1
127,0.008770416848827423,5
128,0.008479857552781817,1
129,0.008199767820415928,2
130,0.007929740197199933,3
131,0.0076693842546176815,1
132,0.0074183258301684695,3
133,0.0071762063034474174,3
134,0.006942681906489845,6
135,0.006717423066661513,3
136,0.006500113780467986,1
137,0.006290451016741583,3
138,0.006088144147745998,0
139,0.005892914406815054,1
140,0.00570449437121438,4
141,0.0055226274689835035,4
142,0.005347067508580153,0
143,0.005177578230209714,2
144,0.005013932877780876,1
145,0.004855913790482706,1
146,0.004703312013030219,1
147,0.004555926923674576,4
148,0.004413565879119766,3
149,0.00427604387553196,2
150,0.004143183224868696,1
151,0.004014813245794293,6
152,0.0038907699684851884,3
153,0.0037708958526637684,2
154,0.0036550395182325984,3
155,0.0035430554879124923,2
156,0.0034348039413175605,2
157,0.0033301504799288064,3
158,0.0032289659024545086,2
159,0.0031311259900909014,5
160,0.003036511301220997,3
161,0.0029450069751118793,1
162,0.002856502544192642,5
163,0.002770891754515514,4
164,0.0026880723940221397,4
165,0.0026079461282556018,3
166,0.002530418343175942,0
167,0.002455397994753885,3
168,0.0023827974650329543,2
169,0.002312532424365203,2
170,0.002244521699540012,3
171,0.0021786871475388365,0
172,0.002114953534661473,1
173,0.0020532484207818093,1
174,0.001993502048502225,0
175,0.001935647236987084,2
176,0.0018796192802659067,1
177,0.0018253558498068651,2
178,0.0017727969011705612,5
179,0.0017218845845630116,3
180,0.001672563159115196,3
181,0.0016247789107247162,3
182,0.0015784800733025905,1
183,0.0015336167532757372,4
184,0.0014901408572024191,4
185,0.0014480060223646782,3
186,0.0014071675502079866,1
187,0.0013675823425043445,2
188,0.0013292088401206893,3
189,0.0012920069642800133,4
190,0.0012559380602075376,1
191,0.0012209648430594067,4
192,0.0011870513460358549,2
193,0.0011541628705853465,5
194,0.0011222659386103753,1
195,0.0010913282465896581,3
196,0.00106131862153525,3
197,0.0010322069787068605,3
198,0.0010039642810089943,4
199,0.0009765625,4
